i , Uh , Ur , E.Uh , E.Ur
967,0.422709,1.54826
968,0.422241,1.54728
969,0.421772,1.54629
970,0.421303,1.54531
971,0.420834,1.54433
972,0.420365,1.54335
973,0.419896,1.54236
974,0.419426,1.54139
975,0.418957,1.54041
976,0.418487,1.53943
977,0.418017,1.53845
978,0.417548,1.53748
979,0.417078,1.5365
980,0.416607,1.53553
981,0.416137,1.53455
982,0.415667,1.53358
983,0.415196,1.53261
984,0.414726,1.53164
985,0.414255,1.53067
986,0.413784,1.5297
987,0.413313,1.52874
988,0.412842,1.52777
989,0.412371,1.52681
990,0.4119,1.52584
991,0.411429,1.52488
992,0.410958,1.52392
993,0.410486,1.52296
994,0.410015,1.522
995,0.409543,1.52104
996,0.409072,1.52008
997,0.4086,1.51912
998,0.408128,1.51817
999,0.407657,1.51721
1000,0.407185,1.51626,0.407185,1.51626
1001,0.406713,1.51531,0.406713,1.51531
1002,0.406241,1.51436,0.406241,1.51436
1003,0.405769,1.5134,0.405769,1.5134
1004,0.405298,1.51245,0.405298,1.51245
1005,0.404826,1.51151,0.404826,1.51151
1006,0.404354,1.51056,0.404354,1.51056
1007,0.403882,1.50961,0.403882,1.50961
1008,0.40341,1.50867,0.40341,1.50867
1009,0.402938,1.50772,0.402938,1.50772
1010,0.402466,1.50678,0.402466,1.50678
1011,0.401994,1.50583,0.401994,1.50583
1012,0.401523,1.50489,0.401523,1.50489
1013,0.401051,1.50395,0.401051,1.50395
1014,0.400579,1.50301,0.400579,1.50301
1015,0.400107,1.50207,0.400107,1.50207
1016,0.399636,1.50114,0.399636,1.50114
1017,0.399164,1.5002,0.399164,1.5002
1018,0.398692,1.49926,0.398692,1.49926
1019,0.398221,1.49833,0.398221,1.49833
1020,0.397749,1.49739,0.397749,1.49739
1021,0.397278,1.49646,0.397278,1.49646
1022,0.396807,1.49553,0.396807,1.49553
1023,0.396336,1.4946,0.396336,1.4946
1024,0.395865,1.49367,0.395865,1.49367
1025,0.395394,1.49274,0.395394,1.49274
1026,0.394923,1.49181,0.394923,1.49181
1027,0.394452,1.49088,0.394452,1.49088
1028,0.393982,1.48996,0.393982,1.48996
1029,0.393511,1.48903,0.393511,1.48903
1030,0.393041,1.48811,0.393041,1.48811
1031,0.392571,1.48718,0.392571,1.48718
1032,0.392101,1.48626,0.392101,1.48626
1033,0.391631,1.48534,0.391631,1.48534
1034,0.391161,1.48442,0.391161,1.48442
1035,0.390692,1.4835,0.390692,1.4835
1036,0.390223,1.48258,0.390223,1.48258
1037,0.389754,1.48166,0.389754,1.48166
1038,0.389285,1.48074,0.389285,1.48074
1039,0.388816,1.47982,0.388816,1.47982
1040,0.388348,1.47891,0.388348,1.47891
1041,0.38788,1.47799,0.38788,1.47799
1042,0.387412,1.47708,0.387412,1.47708
1043,0.386945,1.47617,0.386945,1.47617
1044,0.386477,1.47525,0.386477,1.47525
1045,0.38601,1.47434,0.38601,1.47434
1046,0.385543,1.47343,0.385543,1.47343
1047,0.385077,1.47252,0.385077,1.47252
1048,0.384611,1.47161,0.384611,1.47161
1049,0.384145,1.4707,0.384145,1.4707
1050,0.38368,1.46979,0.38368,1.46979
1051,0.383214,1.46889,0.383214,1.46889
1052,0.38275,1.46798,0.38275,1.46798
1053,0.382285,1.46707,0.382285,1.46707
1054,0.381821,1.46617,0.381821,1.46617
1055,0.381358,1.46527,0.381358,1.46527
1056,0.380894,1.46436,0.380894,1.46436
